secs,x
0.73122,0.037272
0.73123,2.2191
0.73124,-5.4464
0.73125,2.3759
0.73126,5.1863
0.73127,-1.5649
0.73128,2.6852
0.73129,-6.8807
0.7313,3.0529
0.73131,-1.7502
0.73132,1.3724
0.73133,-2.0548
0.73134,-1.9773
0.73135,4.8824
0.73136,-0.19808
0.73137,-0.080036
0.73138,1.4103
0.73139,1.4858
0.7314,-2.5093
0.73141,2.8556
0.73142,0.66518
0.73143,-0.20139
0.73144,-3.3078
0.73145,-4.2286
0.73146,-2.4755
0.73147,-1.8824
0.73148,-0.30488
0.73149,1.4152
0.7315,-0.71579
0.73151,0.56743
0.73152,1.4113
0.73153,4.979
0.73154,0.075328
0.73155,-1.203
0.73156,1.1318
0.73157,-5.3169
0.73158,-2.826
0.73159,1.5551
0.7316,-1.3864
0.73161,2.8972
0.73162,2.4896
0.73163,-2.1099
0.73164,-0.26224
0.73165,7.9898
0.73166,4.7091
0.73167,-2.289
0.73168,-0.44128
0.73169,1.6845
0.7317,1.9617
0.73171,-4.4034
0.73172,-1.4824
0.73173,1.1508
0.73174,0.76833
0.73175,0.3179
0.73176,-3.0915
0.73177,-3.5015
0.73178,-0.38764
0.73179,5.172
0.7318,3.7502
0.73181,-3.8061
0.73182,-2.6075
0.73183,-0.49661
0.73184,1.8767
0.73185,-4.2614
0.73186,-1.3663
0.73187,-3.6197
0.73188,-0.27292
0.73189,-1.0057
0.7319,0.23839
0.73191,-0.69711
0.73192,8.1735
0.73193,6.514
0.73194,-3.5091
0.73195,-2.4452
0.73196,0.9921
0.73197,-2.8388
0.73198,3.2468
0.73199,1.0601
0.732,3.4582
0.73201,7.6257
0.73202,3.1845
0.73203,-7.0358
0.73204,-2.5683
0.73205,-1.5417
0.73206,-0.53447
0.73207,-1.1322
0.73208,-1.1432
0.73209,-0.94321
0.7321,5.5129
0.73211,-1.6082
0.73212,-1.5561
0.73213,2.9994
0.73214,2.6405
0.73215,1.3511
0.73216,-3.7655
0.73217,5.4032
0.73218,-0.072111
0.73219,2.3541
0.7322,-4.105
0.73221,-2.081
0.73222,1.007
0.73223,-0.40308
0.73224,-0.14232
0.73225,0.77606
0.73226,1.1714
0.73227,-0.48533
0.73228,3.1395
0.73229,1.0482
0.7323,2.7578
0.73231,-2.1866
0.73232,0.9989
0.73233,-6.0213
0.73234,-1.7397
0.73235,-1.4415
0.73236,-3.7172
0.73237,-2.5236
0.73238,-4.312
0.73239,-0.34189
0.7324,5.6968
0.73241,-3.4287
0.73242,-3.5626
0.73243,0.48219
0.73244,-0.29916
0.73245,1.9703
0.73246,-2.3827
0.73247,-0.91254
0.73248,-2.0467
0.73249,3.6813
0.7325,0.12508
0.73251,-1.0141
0.73252,-6.4482
0.73253,0.81124
0.73254,4.1103
0.73255,-0.87946
0.73256,-0.22438
0.73257,5.0312
0.73258,0.85266
0.73259,0.70176
0.7326,-0.74773
0.73261,0.026911
0.73262,3.9659
0.73263,1.6559
0.73264,-1.4012
0.73265,2.3475
0.73266,-2.3306
0.73267,1.2968
0.73268,0.35132
0.73269,0.15024
0.7327,-0.73957
0.73271,-0.52743
0.73272,-3.437
0.73273,-0.54483
0.73274,-1.7734
0.73275,2.8522
0.73276,0.78965
0.73277,-7.9252
0.73278,3.1386
0.73279,-6.5213
0.7328,0.60309
0.73281,-3.1302
0.73282,-1.7482
0.73283,-1.7637
0.73284,-0.6374
0.73285,-3.1145
0.73286,-3.0777
0.73287,3.4283
0.73288,3.9889
0.73289,-3.1306
0.7329,-1.4251
0.73291,-2.7282
0.73292,-1.0408
0.73293,2.956
0.73294,2.8965
0.73295,-4.5371
0.73296,-3.4523
0.73297,1.1195
0.73298,4.1377
0.73299,1.5291
0.733,1.2899
0.73301,-0.83618
0.73302,-2.3402
0.73303,-0.87015
0.73304,4.3179
0.73305,1.1258
0.73306,0.29798
0.73307,0.60363
0.73308,0.243
0.73309,-0.40206
0.7331,5.2133
0.73311,-0.58159
0.73312,2.8876
0.73313,-3.1058
0.73314,3.7077
0.73315,0.50295
0.73316,-2.0171
0.73317,-5.0671
0.73318,-1.35
0.73319,2.3199
0.7332,-1.6913
0.73321,0.12749
0.73322,-1.5615
0.73323,-1.0902
0.73324,-2.1924
0.73325,0.15806
0.73326,-1.6476
0.73327,-4.0806
0.73328,-0.48574
0.73329,-0.040245
0.7333,-3.6012
0.73331,-4.278
0.73332,0.83348
0.73333,-4.2112
0.73334,1.7234
0.73335,-1.0199
0.73336,0.93823
0.73337,1.2501
0.73338,-2.1254
0.73339,0.70495
0.7334,-0.44243
0.73341,-1.6029
0.73342,1.6763
0.73343,0.25553
0.73344,-3.1859
0.73345,-0.59222
0.73346,-1.3566
0.73347,-0.27765
0.73348,-1.1089
0.73349,-3.323
0.7335,-2.1663
0.73351,-1.1821
0.73352,-4.1802
0.73353,-1.3538
0.73354,2.3821
0.73355,-3.0027
0.73356,0.46375
0.73357,3.3001
0.73358,4.3343
0.73359,-0.30618
0.7336,1.1413
0.73361,2.2377
0.73362,-1.668
0.73363,-2.1657
0.73364,-0.65948
0.73365,-2.0328
0.73366,-0.28124
0.73367,-0.1603
0.73368,-5.6742
0.73369,1.2501
0.7337,2.101
0.73371,0.19446
0.73372,-2.0536
0.73373,1.0406
0.73374,-1.4636
0.73375,2.7125
0.73376,9.1466
0.73377,-0.89708
0.73378,-1.1104
0.73379,5.2251
0.7338,-0.47769
0.73381,0.74229
0.73382,2.1334
0.73383,-1.0643
0.73384,2.5623
0.73385,1.6459
0.73386,1.6185
0.73387,4.3495
0.73388,0.29628
0.73389,2.275
0.7339,-3.3943
0.73391,0.053983
0.73392,-1.7213
0.73393,4.366
0.73394,0.92008
0.73395,-2.78
0.73396,0.54328
0.73397,3.9504
0.73398,-2.5044
0.73399,-0.91698
0.734,-2.2352
0.73401,2.7967
0.73402,0.19077
0.73403,-0.6507
0.73404,0.3578
0.73405,-1.0608
0.73406,0.10891
0.73407,3.756
0.73408,-2.479
0.73409,-3.2568
0.7341,-1.5245
0.73411,0.091955
0.73412,2.4668
0.73413,-1.1008
0.73414,3.1927
0.73415,1.077
0.73416,4.6389
0.73417,-4.6397
0.73418,1.2892
0.73419,-0.3818
0.7342,-5.1012
0.73421,-6.8732
0.73422,-0.62357
0.73423,-0.84002
0.73424,-2.9473
0.73425,-2.1286
0.73426,2.8625
0.73427,2.3419
0.73428,7.1401
0.73429,2.8557
0.7343,1.4605
0.73431,2.2927
0.73432,-1.4375
0.73433,4.1636
0.73434,1.9304
0.73435,-3.6246
0.73436,-2.2793
0.73437,-2.2214
0.73438,-5.9716
0.73439,3.2903
0.7344,3.7335
0.73441,1.8359
0.73442,0.034215
0.73443,-2.6359
0.73444,-2.3894
0.73445,-2.0219
0.73446,-0.065188
0.73447,1.9621
0.73448,3.5146
0.73449,-0.80131
0.7345,-4.8297
0.73451,3.9096
0.73452,-3.8848
0.73453,-4.4427
0.73454,0.15271
0.73455,0.42496
0.73456,-2.4726
0.73457,-6.5358
0.73458,-2.7228
0.73459,-7.1316
0.7346,0.35856
0.73461,-1.7488
0.73462,1.2867
0.73463,-0.039245
0.73464,0.57303
0.73465,-1.5831
0.73466,2.0006
0.73467,-2.3791
0.73468,-6.4503
0.73469,-3.2685
0.7347,2.0157
0.73471,1.1077
0.73472,3.6035
0.73473,4.4763
0.73474,3.991
0.73475,4.1018
0.73476,2.0618
0.73477,-3.6037
0.73478,4.0537
0.73479,-1.7823
0.7348,3.1489
0.73481,-1.0353
0.73482,-2.9077
0.73483,3.4658
0.73484,2.166
0.73485,2.9876
0.73486,1.6775
0.73487,0.55395
0.73488,0.37089
0.73489,0.57409
0.7349,-2.8778
0.73491,0.69393
0.73492,1.9303
0.73493,-5.3862
0.73494,5.2141
0.73495,-0.98746
0.73496,1.0386
0.73497,-0.45259
0.73498,1.613
0.73499,0.46472
0.735,-2.7875
0.73501,-5.0072
0.73502,2.604
0.73503,-3.8551
0.73504,-2.0903
0.73505,-1.631
0.73506,0.86993
0.73507,-1.1871
0.73508,0.67526
0.73509,-4.5191
0.7351,3.7643
0.73511,4.84
0.73512,-2.0393
0.73513,-1.0435
0.73514,-2.2661
0.73515,5.2397
0.73516,-1.7072
0.73517,3.1399
0.73518,0.35295
0.73519,-2.645
0.7352,-1.401
0.73521,-2.6807
0.73522,2.9978
0.73523,2.6244
0.73524,-2.1605
0.73525,5.7503
0.73526,-2.4251
0.73527,-1.739
0.73528,-3.7929
0.73529,0.20221
0.7353,-3.5146
0.73531,-2.4644
0.73532,-4.6902
0.73533,1.9997
0.73534,3.0455
0.73535,-0.88234
0.73536,-0.63985
0.73537,1.6112
0.73538,-4.2414
0.73539,1.414
0.7354,4.449
0.73541,0.029478
0.73542,-5.2378
0.73543,-3.5506
0.73544,-1.1488
0.73545,0.33096
0.73546,1.513
0.73547,1.3026
0.73548,3.5664
0.73549,-0.16316
0.7355,0.80472
0.73551,-2.809
0.73552,0.27763
0.73553,2.2774
0.73554,-1.4995
0.73555,-1.8312
0.73556,-0.56495
0.73557,0.00062265
0.73558,1.4238
0.73559,-4.6085
0.7356,-1.9369
0.73561,3.9727
0.73562,1.26
0.73563,-3.2627
0.73564,-1.009
0.73565,-0.69242
0.73566,0.36296
0.73567,-2.24
0.73568,4.6416
0.73569,-5.5502
0.7357,3.7164
0.73571,1.7528
0.73572,0.063988
0.73573,1.047
0.73574,-3.9357
0.73575,4.2284
0.73576,-1.0898
0.73577,-1.7073
0.73578,-2.4996
0.73579,-4.7471
0.7358,0.46418
0.73581,1.2548
0.73582,1.1727
0.73583,-2.3984
0.73584,2.0477
0.73585,-0.28013
0.73586,-1.3845
0.73587,-2.5698
0.73588,-3.473
0.73589,-3.8388
0.7359,-0.99813
0.73591,-1.1314
0.73592,0.14919
0.73593,-3.4427
0.73594,-0.97284
0.73595,-2.3882
0.73596,3.4303
0.73597,-2.8488
0.73598,-0.018474
0.73599,2.5023
0.736,0.609
0.73601,-2.7859
0.73602,-3.688
0.73603,-2.5452
0.73604,-2.4083
0.73605,1.794
0.73606,4.7073
0.73607,-1.4652
0.73608,-0.62378
0.73609,0.58766
0.7361,2.5223
0.73611,0.64637
0.73612,-2.173
0.73613,0.55324
0.73614,3.533
0.73615,-0.56496
0.73616,-7.2997
0.73617,-6.3241
0.73618,1.4606
0.73619,-2.3014
0.7362,-5.8582
0.73621,0.30776
0.73622,-1.1466
0.73623,4.6306
0.73624,2.9266
0.73625,-0.91787
0.73626,0.87112
0.73627,-1.189
0.73628,-0.62673
0.73629,-0.93619
0.7363,-3.7736
0.73631,-2.4093
0.73632,-6.1548
0.73633,-3.4685
0.73634,0.035735
0.73635,2.8091
0.73636,-1.6525
0.73637,-5.2916
0.73638,2.0518
0.73639,2.9757
0.7364,-2.8342
0.73641,-3.3234
0.73642,2.1445
0.73643,8.7117
0.73644,1.6389
0.73645,2.2288
0.73646,-1.1163
0.73647,1.6837
0.73648,-4.7582
0.73649,3.1632
0.7365,0.073868
0.73651,1.0989
0.73652,-3.0608
0.73653,5.426
0.73654,-0.5639
0.73655,-0.44433
0.73656,5.8063
0.73657,3.3539
0.73658,-3.9094
0.73659,-1.4625
0.7366,4.0452
0.73661,1.3788
0.73662,4.4454
0.73663,4.9076
0.73664,-2.341
0.73665,0.097102
0.73666,1.2178
0.73667,-1.3772
0.73668,0.95073
0.73669,0.025348
0.7367,2.1696
0.73671,-0.49486
0.73672,-0.26835
0.73673,0.57434
0.73674,-1.5322
0.73675,2.0132
0.73676,4.3106
0.73677,-0.64535
0.73678,-1.3582
0.73679,-7.0192
0.7368,-1.1135
0.73681,2.6338
0.73682,-4.4797
0.73683,2.7363
0.73684,1.6522
0.73685,2.0086
0.73686,-1.2827
0.73687,-0.87097
0.73688,-0.56464
0.73689,3.8329
0.7369,2.5331
0.73691,-0.18395
0.73692,2.3616
0.73693,-1.9052
0.73694,-1.1502
0.73695,-0.9205
0.73696,-0.98772
0.73697,1.8008
0.73698,5.1981
0.73699,-2.4833
0.737,5.8567
0.73701,1.8685
0.73702,3.7115
0.73703,2.999
0.73704,-2.7985
0.73705,-2.5739
0.73706,-2.806
0.73707,-1.304
0.73708,-2.487
0.73709,-1.6477
0.7371,1.8568
0.73711,0.71507
0.73712,1.8036
0.73713,-2.2604
0.73714,-0.31849
0.73715,0.6109
0.73716,0.18805
0.73717,-0.70919
0.73718,1.8464
0.73719,2.6824
0.7372,-4.8441
0.73721,-2.0488
0.73722,-0.83917
0.73723,-3.2922
0.73724,-1.5821
0.73725,-0.69923
0.73726,0.5761
0.73727,-0.99571
0.73728,5.3786
0.73729,-0.95308
0.7373,1.0486
0.73731,-2.3342
0.73732,-2.3929
0.73733,3.8009
0.73734,1.0971
0.73735,-2.8086
0.73736,1.2387
0.73737,6.908
0.73738,-1.639
0.73739,-1.9938
0.7374,-2.9057
0.73741,-0.67248
0.73742,0.21898
0.73743,0.7955
0.73744,-0.28751
0.73745,3.8215
0.73746,1.8579
0.73747,-2.1015
0.73748,6.6718
0.73749,3.1681
0.7375,0.15453
0.73751,-2.7694
0.73752,3.6471
0.73753,-1.8441
0.73754,0.98496
0.73755,1.3963
0.73756,-5.9478
0.73757,0.77392
0.73758,-2.6559
0.73759,-0.48687
0.7376,-1.1966
0.73761,-0.76284
0.73762,2.9316
0.73763,1.3161
0.73764,2.5217
0.73765,-0.57081
0.73766,3.2876
0.73767,0.36279
0.73768,-0.063043
0.73769,-6.5643
0.7377,-1.8287
0.73771,-0.31696
0.73772,-1.4618
0.73773,-4.1822
0.73774,0.96037
0.73775,-1.3126
0.73776,-3.62
0.73777,-1.9849
0.73778,-0.63369
0.73779,2.86
0.7378,3.3848
0.73781,-2.6722
0.73782,-2.7916
0.73783,1.4608
0.73784,3.7502
0.73785,-3.8461
0.73786,2.2079
0.73787,4.498
0.73788,0.23197
0.73789,0.75318
0.7379,1.9132
0.73791,1.1246
0.73792,3.269
0.73793,-2.4466
0.73794,3.6089
0.73795,-0.51261
0.73796,1.6338
0.73797,0.60667
0.73798,5.0349
0.73799,-2.2474
0.738,2.3693
0.73801,2.6188
0.73802,-1.7097
0.73803,-1.5608
0.73804,3.7207
0.73805,1.6754
0.73806,3.0431
0.73807,5.0308
0.73808,2.391
0.73809,0.086032
0.7381,3.4015
0.73811,-3.4658
0.73812,-4.8572
0.73813,-2.9989
0.73814,-2.8313
0.73815,-0.98811
0.73816,1.5864
0.73817,-3.4868
0.73818,0.95082
0.73819,2.1934
0.7382,-3.0961
0.73821,-0.68723
0.73822,2.2994
0.73823,0.02393
0.73824,-0.92573
0.73825,1.8504
0.73826,0.31487
0.73827,-2.4339
0.73828,-2.1979
0.73829,1.5432
0.7383,-4.5122
0.73831,2.5059
0.73832,-3.9332
0.73833,-1.2852
0.73834,0.3514
0.73835,1.6785
0.73836,-4.7878
0.73837,-1.4005
0.73838,-1.2945
0.73839,-0.04519
0.7384,-1.7379
0.73841,1.8082
0.73842,-4.3121
0.73843,-5.7406
0.73844,4.1537
0.73845,-2.7333
0.73846,-4.962
0.73847,0.63916
0.73848,-0.87197
0.73849,-7.414
0.7385,-0.8133
0.73851,1.9774
0.73852,5.0737
0.73853,1.7793
0.73854,1.4529
0.73855,2.0453
0.73856,-3.3797
0.73857,-2.743
0.73858,-1.1195
0.73859,-3.1908
0.7386,-3.5311
0.73861,1.1285
0.73862,1.339
0.73863,-1.4194
0.73864,1.6135
0.73865,1.1106
0.73866,3.8434
0.73867,-3.548
0.73868,0.17553
0.73869,-3.894
0.7387,2.0693
0.73871,0.83672
0.73872,-1.251
0.73873,-2.5438
0.73874,-0.48454
0.73875,3.2007
0.73876,1.5289
0.73877,-1.4333
0.73878,0.99105
0.73879,-3.4591
0.7388,2.7083
0.73881,-0.39296
0.73882,-3.4017
0.73883,-0.19679
0.73884,1.8072
0.73885,-1.6421
0.73886,-5.7491
0.73887,1.6243
0.73888,4.6502
0.73889,0.33404
0.7389,3.4006
0.73891,0.94982
0.73892,1.889
0.73893,2.6432
0.73894,-3.5535
0.73895,-2.4479
0.73896,-1.6898
0.73897,1.2275
0.73898,3.1308
0.73899,-1.8487
0.739,-5.069
0.73901,-0.45825
0.73902,-1.7222
0.73903,-4.2883
0.73904,2.2479
0.73905,-0.54226
0.73906,-0.61848
0.73907,-1.0888
0.73908,0.94233
0.73909,-0.61815
0.7391,5.2867
0.73911,-2.6225
0.73912,-1.2967
0.73913,3.0455
0.73914,1.4431
0.73915,1.4213
0.73916,0.87195
0.73917,-1.9299
0.73918,3.4637
0.73919,1.3061
0.7392,-6.2311
0.73921,1.411
0.73922,-0.16378
0.73923,4.6338
0.73924,2.679
0.73925,-0.55653
0.73926,-1.0768
0.73927,-7.0225
0.73928,-0.21711
0.73929,3.1491
0.7393,-0.16195
0.73931,0.33591
0.73932,-7.7358
0.73933,-0.20495
0.73934,-3.5244
0.73935,1.0486
0.73936,-4.0212
0.73937,-2.2895
0.73938,1.9993
0.73939,-0.1194
0.7394,0.16954
0.73941,-1.816
0.73942,4.3892
0.73943,4.3154
0.73944,1.0619
0.73945,3.7057
0.73946,2.8638
0.73947,0.071201
0.73948,1.1028
0.73949,5.3978
0.7395,-0.57119
0.73951,-4.4814
0.73952,0.86379
0.73953,2.9826
0.73954,-4.0542
0.73955,-4.5335
0.73956,-2.9088
0.73957,-2.3296
0.73958,2.5014
0.73959,3.5093
0.7396,1.7661
0.73961,-2.9489
0.73962,0.53825
0.73963,-2.8661
0.73964,-3.3501
0.73965,2.0705
0.73966,-0.50619
0.73967,0.55821
0.73968,1.421
0.73969,2.7676
0.7397,5.52
0.73971,1.9812
0.73972,0.498
0.73973,4.736
0.73974,-0.41179
0.73975,-2.3182
0.73976,0.32711
0.73977,3.1594
0.73978,0.66131
0.73979,1.3625
0.7398,4.5617
0.73981,-4.8462
0.73982,2.9283
0.73983,-2.1611
0.73984,0.037413
0.73985,-4.0091
0.73986,-0.4255
0.73987,-2.9228
0.73988,2.3443
0.73989,0.12107
0.7399,-0.18753
0.73991,1.3469
0.73992,2.6076
0.73993,5.1249
0.73994,-2.2935
0.73995,-2.6579
0.73996,-2.733
0.73997,-0.89033
0.73998,3.3306
0.73999,1.393
0.74,1.8306
0.74001,5.3992
0.74002,1.0512
0.74003,3.8747
0.74004,-1.7551
0.74005,3.6879
0.74006,0.42576
0.74007,-2.7758
0.74008,2.085
0.74009,-0.52818
0.7401,-2.9117
0.74011,-3.377
0.74012,-1.2155
0.74013,3.2434
0.74014,-2.1784
0.74015,-1.9939
0.74016,4.7328
0.74017,0.33618
0.74018,4.5445
0.74019,7.5885
0.7402,-4.2271
0.74021,2.4568
0.74022,-1.0941
0.74023,2.0048
0.74024,-4.1725
0.74025,-4.4503
0.74026,-2.7184
0.74027,1.0678
0.74028,1.2744
0.74029,-1.7454
0.7403,1.1239
0.74031,-2.1922
0.74032,-5.4171
0.74033,0.074446
0.74034,-0.28348
0.74035,-2.6769
0.74036,0.27386
0.74037,-7.9254
0.74038,1.7428
0.74039,-0.50803
0.7404,3.3062
0.74041,-2.495
0.74042,3.4322
0.74043,-2.7713
0.74044,-0.4961
0.74045,1.7821
0.74046,-0.61387
0.74047,2.9641
0.74048,-6.2215
0.74049,6.2309
0.7405,-1.2115
0.74051,3.0261
0.74052,4.288
0.74053,0.21343
0.74054,-3.9366
0.74055,7.5916
0.74056,-4.2563
0.74057,2.227
0.74058,-2.9305
0.74059,2.9068
0.7406,-1.0918
0.74061,2.6392
0.74062,0.34504
0.74063,-0.12122
0.74064,0.37081
0.74065,-4.0546
0.74066,0.36974
0.74067,-1.2734
0.74068,3.3163
0.74069,1.2133
0.7407,1.215
0.74071,-1.4414
0.74072,-2.1218
0.74073,2.3738
0.74074,4.6212
0.74075,-2.5146
0.74076,1.7952
0.74077,1.283
0.74078,1.89
0.74079,-1.0907
0.7408,2.3645
0.74081,0.84554
0.74082,-0.25469
0.74083,-0.36387
0.74084,1.2557
0.74085,-6.7667
0.74086,2.0928
0.74087,6.7045
0.74088,-0.77458
0.74089,-0.47235
0.7409,0.10103
0.74091,4.6619
0.74092,-0.22301
0.74093,-1.3309
0.74094,0.41946
0.74095,-1.0369
0.74096,1.7571
0.74097,6.0779
0.74098,3.5772
0.74099,-2.4031
0.741,1.7858
0.74101,3.5962
0.74102,-1.5369
0.74103,3.5155
0.74104,4.4922
0.74105,4.1706
0.74106,0.73798
0.74107,-7.1327
0.74108,-4.4009
0.74109,0.10508
0.7411,-0.82153
0.74111,1.9225
0.74112,-3.7072
0.74113,-4.7446
0.74114,1.0113
0.74115,-0.16893
0.74116,-1.5861
0.74117,3.1112
0.74118,1.6985
0.74119,-0.32359
0.7412,-3.8324
0.74121,-1.54
0.74122,-3.2279
0.74123,-2.341
0.74124,-1.9093
0.74125,3.9461
0.74126,0.43857
0.74127,0.9428
0.74128,-4.621
0.74129,-0.90852
0.7413,-1.1957
0.74131,3.7432
0.74132,-0.44944
0.74133,2.3428
0.74134,-0.50161
0.74135,-3.4137
0.74136,1.2595
0.74137,4.5243
0.74138,0.9347
0.74139,-0.3127
0.7414,1.1223
0.74141,-1.2148
0.74142,0.074828
0.74143,1.0957
0.74144,1.0609
0.74145,-1.7016
0.74146,0.82597
0.74147,-3.2531
0.74148,2.7368
0.74149,0.66985
0.7415,-4.305
0.74151,-0.16304
0.74152,-0.4027
0.74153,-5.5786
0.74154,6.0572
0.74155,-2.3704
0.74156,-3.2268
0.74157,-0.35694
0.74158,3.78
0.74159,-3.7678
0.7416,-6.5787
0.74161,4.1948
0.74162,-4.8588
0.74163,-0.85116
0.74164,0.5299
0.74165,1.9366
0.74166,3.2587
0.74167,-0.114
0.74168,0.97307
0.74169,-2.5945
0.7417,-2.192
0.74171,-3.5084
0.74172,0.21055
0.74173,0.92944
0.74174,-6.1804
0.74175,-1.4689
0.74176,1.0708
0.74177,4.5408
0.74178,-1.1734
0.74179,-5.0661
0.7418,-0.59303
0.74181,0.62565
0.74182,-0.88125
0.74183,-7.1627
0.74184,-5.3995
0.74185,5.098
0.74186,-2.4252
0.74187,-2.1886
0.74188,-2.2097
0.74189,-3.7175
0.7419,1.3178
0.74191,1.7868
0.74192,0.41476
0.74193,-5.7982
0.74194,-1.3937
0.74195,-1.2853
0.74196,1.8409
0.74197,-0.29794
0.74198,1.8413
0.74199,0.58009
0.742,3.4138
0.74201,1.226
0.74202,-0.45352
0.74203,3.2628
0.74204,-2.3542
0.74205,-5.1254
0.74206,-6.6298
0.74207,2.5714
0.74208,3.1803
0.74209,-0.26561
0.7421,-4.8425
0.74211,-0.18153
0.74212,-2.8168
0.74213,0.090481
0.74214,-0.80168
0.74215,0.6236
0.74216,0.83132
0.74217,-3.3556
0.74218,-5.1153
0.74219,0.55499
0.7422,-2.6304
0.74221,2.7658
0.74222,-1.8788
0.74223,-2.9453
0.74224,-0.43986
0.74225,0.089999
0.74226,2.0223
0.74227,3.4771
0.74228,1.4557
0.74229,0.69162
0.7423,3.1769
0.74231,-2.7236
0.74232,2.7698
0.74233,-0.49597
0.74234,-0.55055
0.74235,1.9202
0.74236,2.0406
0.74237,-2.804
0.74238,-0.16696
0.74239,-4.0589
0.7424,0.11823
0.74241,3.8163
0.74242,-3.5865
0.74243,-4.1293
0.74244,0.59808
0.74245,-1.9539
0.74246,2.0193
0.74247,4.2584
0.74248,5.8391
0.74249,-5.9738
0.7425,1.7838
0.74251,-1.1084
0.74252,1.9898
0.74253,-1.7042
0.74254,2.4252
0.74255,-2.0935
0.74256,-0.29894
0.74257,0.78538
0.74258,-1.4176
0.74259,-1.3566
0.7426,-6.1839
0.74261,2.6647
0.74262,2.206
0.74263,-2.5232
0.74264,-1.0304
0.74265,3.5478
0.74266,-1.8971
0.74267,7.9942
0.74268,1.4086
0.74269,0.15103
0.7427,-1.3677
0.74271,0.39266
0.74272,0.85774
0.74273,2.6261
0.74274,-1.0654
0.74275,-0.97817
0.74276,-0.25093
0.74277,1.2343
0.74278,-0.65628
0.74279,1.8043
0.7428,2.2036
0.74281,-1.2652
0.74282,-4.4824
0.74283,-2.5416
0.74284,-0.62557
0.74285,0.807
0.74286,1.8412
0.74287,-2.7547
0.74288,-0.39238
0.74289,-4.4564
0.7429,0.84087
0.74291,1.8358
0.74292,-2.8445
0.74293,4.4252
0.74294,-1.8231
0.74295,-0.1925
0.74296,0.29029
0.74297,2.5839
0.74298,-4.9524
0.74299,-2.2535
0.743,-3.7346
0.74301,-1.4196
0.74302,-1.528
0.74303,-2.5314
0.74304,4.0394
0.74305,-0.052229
0.74306,-0.30806
0.74307,-2.5913
0.74308,0.84962
0.74309,-4.5239
0.7431,3.2875
0.74311,-2.6722
0.74312,1.781
0.74313,-5.8002
0.74314,-0.54345
0.74315,3.2742
0.74316,-6.2177
0.74317,-5.3157
0.74318,-1.6345
0.74319,1.6898
0.7432,-0.45676
0.74321,-2.4357
0.74322,-1.9922
0.74323,-1.7011
0.74324,-2.2796
0.74325,3.5244
0.74326,-1.6521
0.74327,0.5679
0.74328,1.718
0.74329,-0.58758
0.7433,-0.15375
0.74331,0.6937
0.74332,0.94096
0.74333,-4.0167
0.74334,-0.71362
0.74335,5.1154
0.74336,1.7572
0.74337,0.83925
0.74338,1.033
0.74339,2.5601
0.7434,-0.98699
0.74341,0.68062
0.74342,5.0433
0.74343,0.78154
0.74344,-2.7941
0.74345,-2.1743
0.74346,-2.6165
0.74347,0.38872
0.74348,-1.6424
0.74349,-0.56753
0.7435,-1.7999
0.74351,-3.2346
0.74352,6.453
0.74353,2.181
0.74354,0.99101
0.74355,1.4674
0.74356,3.2732
0.74357,0.20578
0.74358,3.2433
0.74359,1.5139
0.7436,-2.9454
0.74361,-1.2303
0.74362,3.6556
0.74363,4.2714
0.74364,-0.66609
0.74365,-2.3086
0.74366,-0.17016
0.74367,1.2504
0.74368,0.13465
0.74369,1.1142
0.7437,3.5687
0.74371,0.99619
0.74372,-0.58353
0.74373,2.5236
0.74374,4.2152
0.74375,2.9809
0.74376,-7.105
0.74377,1.9368
0.74378,1.318
0.74379,2.6289
0.7438,1.2341
0.74381,-2.4169
0.74382,0.29586
0.74383,-0.76
0.74384,-0.022382
0.74385,-0.34014
0.74386,-2.4316
0.74387,3.2251
0.74388,0.62756
0.74389,4.4753
0.7439,-1.9031
0.74391,-4.484
0.74392,0.95556
0.74393,2.0076
0.74394,1.5241
0.74395,-0.48236
0.74396,3.5717
0.74397,3.2329
0.74398,2.553
0.74399,0.30105
0.744,-4.2676
0.74401,5.4816
0.74402,2.1075
0.74403,-4.0757
0.74404,1.202
0.74405,-2.598
0.74406,-5.2378
0.74407,-4.3916
0.74408,-3.4704
0.74409,-2.9048
0.7441,4.5745
0.74411,-0.44131
0.74412,4.7457
0.74413,1.2561
0.74414,-0.5443
0.74415,-3.1388
0.74416,-3.6943
0.74417,4.0512
0.74418,-6.4619
0.74419,-0.41877
0.7442,6.5092
0.74421,1.08
0.74422,1.7302
0.74423,0.48584
0.74424,6.362
0.74425,3.207
0.74426,-0.59829
0.74427,-0.094003
0.74428,1.7083
0.74429,-2.1447
0.7443,-1.2359
0.74431,0.11664
0.74432,3.7961
0.74433,-3.0465
0.74434,5.9376
0.74435,-1.4372
0.74436,-1.0895
0.74437,0.28697
0.74438,-5.8
0.74439,0.045504
0.7444,-0.19775
0.74441,-0.71599
0.74442,-0.50649
0.74443,-4.4909
0.74444,-2.3869
0.74445,1.6252
0.74446,1.709
0.74447,-0.076502
0.74448,-1.1541
0.74449,2.253
0.7445,0.063326
0.74451,-0.89391
0.74452,-1.8458
0.74453,-1.8216
0.74454,0.76452
0.74455,1.1752
0.74456,5.1662
0.74457,4.4731
0.74458,-3.5031
0.74459,-1.0179
0.7446,0.77693
0.74461,-3.7412
0.74462,0.70665
0.74463,2.2549
0.74464,0.56553
